scenario_id,mine_id,start_date,duration_days,disruption_type,severity_production_loss_pct,affected_equipment,availability_change,haulage_delay_change_h,blast_delay_change_h,drill_delay_change_h,truck_change,rainfall_7d_mm,weather_state,production_impact_t,provenance
SIM_2025-07-18_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-07-18,7,EQUIPMENT_DEGRADATION,-221.07,"excavators, dumpers",0.0045,0.111,-6.372,-0.225,-2.93,84.0,OBSERVED WEEK (IMD/ERA5),4138.9,SIMULATED
SIM_2025-07-18_BLAST_DELAY,SYN_MINE_01,2025-07-18,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,84.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-07-18_DRILL_DELAY,SYN_MINE_01,2025-07-18,7,DRILL_DELAY,0.0,drills,0.0286,0.0,0.574,1.189,-0.22,84.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-07-18_HAULAGE_DISRUPTION,SYN_MINE_01,2025-07-18,7,HAULAGE_DISRUPTION,-333.28,dumpers / haul road,0.0421,3.371,-12.0,-0.486,-3.42,84.0,OBSERVED WEEK (IMD/ERA5),6239.8,SIMULATED
SIM_2025-07-18_COMBINED_DISRUPTION,SYN_MINE_01,2025-07-18,7,COMBINED_DISRUPTION,-221.07,site-wide,0.0045,0.872,-7.453,1.274,-2.96,170.3,HEAVY_RAIN (IMD p95 7-day),4138.9,SIMULATED
SIM_2025-08-01_NORMAL,SYN_MINE_01,2025-08-01,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,20.5,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-08-01_HEAVY_RAIN,SYN_MINE_01,2025-08-01,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.455,0.0,148.0,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-08-01_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-08-01,7,EQUIPMENT_DEGRADATION,4.65,"excavators, dumpers",0.0304,0.441,-0.084,-0.147,-2.08,20.5,OBSERVED WEEK (IMD/ERA5),-441.9,SIMULATED
SIM_2025-08-01_BLAST_DELAY,SYN_MINE_01,2025-08-01,7,BLAST_DELAY,14.59,blasting / excavators,0.0,0.0,2.023,0.0,0.0,20.5,OBSERVED WEEK (IMD/ERA5),-1385.5,SIMULATED
SIM_2025-08-01_DRILL_DELAY,SYN_MINE_01,2025-08-01,7,DRILL_DELAY,-4.26,drills,0.0406,0.0,0.073,1.384,0.37,20.5,OBSERVED WEEK (IMD/ERA5),404.3,SIMULATED
SIM_2025-08-01_HAULAGE_DISRUPTION,SYN_MINE_01,2025-08-01,7,HAULAGE_DISRUPTION,4.14,dumpers / haul road,0.0618,1.433,-0.063,0.6,-3.28,20.5,OBSERVED WEEK (IMD/ERA5),-393.4,SIMULATED
SIM_2025-08-01_COMBINED_DISRUPTION,SYN_MINE_01,2025-08-01,7,COMBINED_DISRUPTION,10.75,site-wide,-0.0111,0.441,0.285,1.345,-2.71,148.0,HEAVY_RAIN (IMD p95 7-day),-1020.7,SIMULATED
SIM_2025-08-15_NORMAL,SYN_MINE_01,2025-08-15,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,81.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-08-15_HEAVY_RAIN,SYN_MINE_01,2025-08-15,7,HEAVY_RAIN,0.26,site / dumpers,0.0,0.037,0.0,1.357,0.0,174.3,HEAVY_RAIN (IMD p95 7-day),-24.9,SIMULATED
SIM_2025-08-15_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-08-15,7,EQUIPMENT_DEGRADATION,18.39,"excavators, dumpers",-0.1526,0.456,-0.114,0.954,-1.8,81.0,OBSERVED WEEK (IMD/ERA5),-1793.0,SIMULATED
SIM_2025-08-15_BLAST_DELAY,SYN_MINE_01,2025-08-15,7,BLAST_DELAY,50.77,blasting / excavators,0.0,0.0,7.227,0.0,0.0,81.0,OBSERVED WEEK (IMD/ERA5),-4949.7,SIMULATED
SIM_2025-08-15_DRILL_DELAY,SYN_MINE_01,2025-08-15,7,DRILL_DELAY,10.57,drills,-0.0764,0.373,-0.074,2.615,0.89,81.0,OBSERVED WEEK (IMD/ERA5),-1031.0,SIMULATED
SIM_2025-08-15_HAULAGE_DISRUPTION,SYN_MINE_01,2025-08-15,7,HAULAGE_DISRUPTION,22.9,dumpers / haul road,0.0183,4.026,-0.094,0.618,-3.05,81.0,OBSERVED WEEK (IMD/ERA5),-2232.4,SIMULATED
SIM_2025-08-15_COMBINED_DISRUPTION,SYN_MINE_01,2025-08-15,7,COMBINED_DISRUPTION,32.55,site-wide,-0.1526,0.502,1.86,2.146,-1.8,174.3,HEAVY_RAIN (IMD p95 7-day),-3173.3,SIMULATED
SIM_2025-08-29_NORMAL,SYN_MINE_01,2025-08-29,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,78.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-08-29_HEAVY_RAIN,SYN_MINE_01,2025-08-29,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.042,0.0,162.5,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-08-29_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-08-29,7,EQUIPMENT_DEGRADATION,22.63,"excavators, dumpers",-0.2103,0.0,-0.063,-0.133,-2.39,78.6,OBSERVED WEEK (IMD/ERA5),-2353.4,SIMULATED
SIM_2025-08-29_BLAST_DELAY,SYN_MINE_01,2025-08-29,7,BLAST_DELAY,10.53,blasting / excavators,0.0,0.0,1.656,0.0,0.0,78.6,OBSERVED WEEK (IMD/ERA5),-1095.5,SIMULATED
SIM_2025-08-29_DRILL_DELAY,SYN_MINE_01,2025-08-29,7,DRILL_DELAY,8.65,drills,-0.0584,0.0,0.063,1.927,0.24,78.6,OBSERVED WEEK (IMD/ERA5),-899.4,SIMULATED
SIM_2025-08-29_HAULAGE_DISRUPTION,SYN_MINE_01,2025-08-29,7,HAULAGE_DISRUPTION,27.53,dumpers / haul road,-0.0736,2.857,0.105,0.146,-3.76,78.6,OBSERVED WEEK (IMD/ERA5),-2863.5,SIMULATED
SIM_2025-08-29_COMBINED_DISRUPTION,SYN_MINE_01,2025-08-29,7,COMBINED_DISRUPTION,45.65,site-wide,-0.2103,0.0,3.527,0.97,-2.39,162.5,HEAVY_RAIN (IMD p95 7-day),-4748.0,SIMULATED
SIM_2025-09-12_NORMAL,SYN_MINE_01,2025-09-12,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,55.8,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-09-12_HEAVY_RAIN,SYN_MINE_01,2025-09-12,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.365,0.0,150.7,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-09-12_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-09-12,7,EQUIPMENT_DEGRADATION,45.62,"excavators, dumpers",-0.3874,0.0,-0.113,0.637,-2.64,55.8,OBSERVED WEEK (IMD/ERA5),-4165.8,SIMULATED
SIM_2025-09-12_BLAST_DELAY,SYN_MINE_01,2025-09-12,7,BLAST_DELAY,3.94,blasting / excavators,0.0,0.0,0.544,0.0,0.0,55.8,OBSERVED WEEK (IMD/ERA5),-359.8,SIMULATED
SIM_2025-09-12_DRILL_DELAY,SYN_MINE_01,2025-09-12,7,DRILL_DELAY,-6.11,drills,0.0403,0.0,0.055,1.558,0.13,55.8,OBSERVED WEEK (IMD/ERA5),557.9,SIMULATED
SIM_2025-09-12_HAULAGE_DISRUPTION,SYN_MINE_01,2025-09-12,7,HAULAGE_DISRUPTION,14.78,dumpers / haul road,0.0278,3.002,-0.128,-0.0,-3.46,55.8,OBSERVED WEEK (IMD/ERA5),-1349.6,SIMULATED
SIM_2025-09-12_COMBINED_DISRUPTION,SYN_MINE_01,2025-09-12,7,COMBINED_DISRUPTION,45.62,site-wide,-0.3874,0.0,-0.113,1.862,-2.64,150.7,HEAVY_RAIN (IMD p95 7-day),-4165.8,SIMULATED
SIM_2025-09-26_NORMAL,SYN_MINE_01,2025-09-26,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,44.4,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-09-26_HEAVY_RAIN,SYN_MINE_01,2025-09-26,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.581,0.0,148.0,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-09-26_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-09-26,7,EQUIPMENT_DEGRADATION,8.51,"excavators, dumpers",-0.1,0.055,-0.17,0.278,-2.74,44.4,OBSERVED WEEK (IMD/ERA5),-795.9,SIMULATED
SIM_2025-09-26_BLAST_DELAY,SYN_MINE_01,2025-09-26,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,44.4,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-09-26_DRILL_DELAY,SYN_MINE_01,2025-09-26,7,DRILL_DELAY,-15.74,drills,0.1117,0.0,-0.111,1.397,0.13,44.4,OBSERVED WEEK (IMD/ERA5),1473.0,SIMULATED
SIM_2025-09-26_HAULAGE_DISRUPTION,SYN_MINE_01,2025-09-26,7,HAULAGE_DISRUPTION,20.13,dumpers / haul road,-0.0667,2.109,-0.094,0.798,-3.43,44.4,OBSERVED WEEK (IMD/ERA5),-1883.0,SIMULATED
SIM_2025-09-26_COMBINED_DISRUPTION,SYN_MINE_01,2025-09-26,7,COMBINED_DISRUPTION,8.88,site-wide,-0.1,0.107,-0.17,1.789,-2.74,148.0,HEAVY_RAIN (IMD p95 7-day),-830.9,SIMULATED
SIM_2025-10-10_NORMAL,SYN_MINE_01,2025-10-10,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,4.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-10-10_HEAVY_RAIN,SYN_MINE_01,2025-10-10,7,HEAVY_RAIN,10.58,site / dumpers,-0.0975,-0.156,-0.002,1.452,-0.37,148.0,HEAVY_RAIN (IMD p95 7-day),-1045.0,SIMULATED
SIM_2025-10-10_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-10-10,7,EQUIPMENT_DEGRADATION,-3.38,"excavators, dumpers",-0.0187,-0.463,0.115,-0.216,-3.02,4.6,OBSERVED WEEK (IMD/ERA5),334.5,SIMULATED
SIM_2025-10-10_BLAST_DELAY,SYN_MINE_01,2025-10-10,7,BLAST_DELAY,51.42,blasting / excavators,0.0,0.0,7.558,0.0,0.0,4.6,OBSERVED WEEK (IMD/ERA5),-5081.5,SIMULATED
SIM_2025-10-10_DRILL_DELAY,SYN_MINE_01,2025-10-10,7,DRILL_DELAY,-1.97,drills,0.0122,-0.167,0.228,1.316,-0.19,4.6,OBSERVED WEEK (IMD/ERA5),195.0,SIMULATED
SIM_2025-10-10_HAULAGE_DISRUPTION,SYN_MINE_01,2025-10-10,7,HAULAGE_DISRUPTION,9.53,dumpers / haul road,-0.1011,-0.229,0.063,0.942,-3.64,4.6,OBSERVED WEEK (IMD/ERA5),-941.4,SIMULATED
SIM_2025-10-10_COMBINED_DISRUPTION,SYN_MINE_01,2025-10-10,7,COMBINED_DISRUPTION,27.03,site-wide,-0.2921,-0.373,-0.048,1.309,-3.96,148.0,HEAVY_RAIN (IMD p95 7-day),-2671.2,SIMULATED
SIM_2025-10-24_NORMAL,SYN_MINE_01,2025-10-24,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,15.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-10-24_HEAVY_RAIN,SYN_MINE_01,2025-10-24,7,HEAVY_RAIN,1.38,site / dumpers,0.0346,0.43,0.052,1.269,-0.55,148.0,HEAVY_RAIN (IMD p95 7-day),-122.5,SIMULATED
SIM_2025-10-24_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-10-24,7,EQUIPMENT_DEGRADATION,-6.07,"excavators, dumpers",0.0672,0.0,-0.02,-0.483,-3.07,15.0,OBSERVED WEEK (IMD/ERA5),540.2,SIMULATED
SIM_2025-10-24_BLAST_DELAY,SYN_MINE_01,2025-10-24,7,BLAST_DELAY,0.77,blasting / excavators,0.0,0.0,0.076,0.0,0.0,15.0,OBSERVED WEEK (IMD/ERA5),-68.9,SIMULATED
SIM_2025-10-24_DRILL_DELAY,SYN_MINE_01,2025-10-24,7,DRILL_DELAY,-5.06,drills,0.0463,0.0,0.026,0.722,-0.52,15.0,OBSERVED WEEK (IMD/ERA5),449.9,SIMULATED
SIM_2025-10-24_HAULAGE_DISRUPTION,SYN_MINE_01,2025-10-24,7,HAULAGE_DISRUPTION,-9.43,dumpers / haul road,0.1814,1.446,0.027,-0.507,-3.67,15.0,OBSERVED WEEK (IMD/ERA5),839.0,SIMULATED
SIM_2025-10-24_COMBINED_DISRUPTION,SYN_MINE_01,2025-10-24,7,COMBINED_DISRUPTION,13.31,site-wide,0.0441,0.001,2.292,0.975,-3.56,148.0,HEAVY_RAIN (IMD p95 7-day),-1184.0,SIMULATED
SIM_2025-11-07_NORMAL,SYN_MINE_01,2025-11-07,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-11-07_HEAVY_RAIN,SYN_MINE_01,2025-11-07,7,HEAVY_RAIN,1.13,site / dumpers,0.0,0.0,0.042,1.76,-0.17,148.0,HEAVY_RAIN (IMD p95 7-day),-93.2,SIMULATED
SIM_2025-11-07_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-11-07,7,EQUIPMENT_DEGRADATION,-11.92,"excavators, dumpers",0.1136,0.423,0.148,0.187,-2.17,0.0,OBSERVED WEEK (IMD/ERA5),984.3,SIMULATED
SIM_2025-11-07_BLAST_DELAY,SYN_MINE_01,2025-11-07,7,BLAST_DELAY,14.05,blasting / excavators,0.0,0.0,1.681,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1159.6,SIMULATED
SIM_2025-11-07_DRILL_DELAY,SYN_MINE_01,2025-11-07,7,DRILL_DELAY,-33.98,drills,0.235,0.0,0.049,0.92,0.38,0.0,OBSERVED WEEK (IMD/ERA5),2805.0,SIMULATED
SIM_2025-11-07_HAULAGE_DISRUPTION,SYN_MINE_01,2025-11-07,7,HAULAGE_DISRUPTION,-7.6,dumpers / haul road,0.0738,0.46,0.044,-0.172,-3.63,0.0,OBSERVED WEEK (IMD/ERA5),627.0,SIMULATED
SIM_2025-11-07_COMBINED_DISRUPTION,SYN_MINE_01,2025-11-07,7,COMBINED_DISRUPTION,41.86,site-wide,0.079,0.595,5.424,2.131,-2.79,148.0,HEAVY_RAIN (IMD p95 7-day),-3455.4,SIMULATED
SIM_2025-11-21_NORMAL,SYN_MINE_01,2025-11-21,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-11-21_HEAVY_RAIN,SYN_MINE_01,2025-11-21,7,HEAVY_RAIN,-1.82,site / dumpers,0.057,0.0,0.123,1.834,-0.73,148.0,HEAVY_RAIN (IMD p95 7-day),176.0,SIMULATED
SIM_2025-11-21_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-11-21,7,EQUIPMENT_DEGRADATION,23.23,"excavators, dumpers",-0.1805,0.0,0.028,-0.25,-2.05,0.0,OBSERVED WEEK (IMD/ERA5),-2246.2,SIMULATED
SIM_2025-11-21_BLAST_DELAY,SYN_MINE_01,2025-11-21,7,BLAST_DELAY,18.46,blasting / excavators,0.0,0.0,2.696,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1785.7,SIMULATED
SIM_2025-11-21_DRILL_DELAY,SYN_MINE_01,2025-11-21,7,DRILL_DELAY,-5.22,drills,0.0781,0.0,0.127,1.889,-0.01,0.0,OBSERVED WEEK (IMD/ERA5),505.0,SIMULATED
SIM_2025-11-21_HAULAGE_DISRUPTION,SYN_MINE_01,2025-11-21,7,HAULAGE_DISRUPTION,6.66,dumpers / haul road,-0.0112,0.297,-0.016,0.105,-3.36,0.0,OBSERVED WEEK (IMD/ERA5),-643.9,SIMULATED
SIM_2025-11-21_COMBINED_DISRUPTION,SYN_MINE_01,2025-11-21,7,COMBINED_DISRUPTION,50.37,site-wide,-0.1822,1.631,1.697,2.384,-3.41,148.0,HEAVY_RAIN (IMD p95 7-day),-4871.5,SIMULATED
SIM_2025-12-05_NORMAL,SYN_MINE_01,2025-12-05,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-12-05_HEAVY_RAIN,SYN_MINE_01,2025-12-05,7,HEAVY_RAIN,-3.4,site / dumpers,0.005,0.0,0.108,1.532,-0.9,148.0,HEAVY_RAIN (IMD p95 7-day),355.7,SIMULATED
SIM_2025-12-05_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-12-05,7,EQUIPMENT_DEGRADATION,33.28,"excavators, dumpers",-0.3327,0.0,-0.056,-0.506,-2.09,0.0,OBSERVED WEEK (IMD/ERA5),-3479.7,SIMULATED
SIM_2025-12-05_BLAST_DELAY,SYN_MINE_01,2025-12-05,7,BLAST_DELAY,24.37,blasting / excavators,0.0,0.0,3.718,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-2547.9,SIMULATED
SIM_2025-12-05_DRILL_DELAY,SYN_MINE_01,2025-12-05,7,DRILL_DELAY,2.39,drills,-0.0324,0.0,0.012,0.289,0.07,0.0,OBSERVED WEEK (IMD/ERA5),-250.1,SIMULATED
SIM_2025-12-05_HAULAGE_DISRUPTION,SYN_MINE_01,2025-12-05,7,HAULAGE_DISRUPTION,0.57,dumpers / haul road,0.023,0.37,0.314,-0.142,-3.86,0.0,OBSERVED WEEK (IMD/ERA5),-59.2,SIMULATED
SIM_2025-12-05_COMBINED_DISRUPTION,SYN_MINE_01,2025-12-05,7,COMBINED_DISRUPTION,14.02,site-wide,-0.1352,0.034,0.072,1.525,-3.02,148.0,HEAVY_RAIN (IMD p95 7-day),-1466.4,SIMULATED
SIM_2025-12-19_NORMAL,SYN_MINE_01,2025-12-19,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-12-19_HEAVY_RAIN,SYN_MINE_01,2025-12-19,7,HEAVY_RAIN,11.61,site / dumpers,-0.0762,0.0,0.072,2.588,-0.96,148.0,HEAVY_RAIN (IMD p95 7-day),-1251.3,SIMULATED
SIM_2025-12-19_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-12-19,7,EQUIPMENT_DEGRADATION,13.23,"excavators, dumpers",-0.1086,0.0,0.093,-0.15,-3.16,0.0,OBSERVED WEEK (IMD/ERA5),-1426.0,SIMULATED
SIM_2025-12-19_BLAST_DELAY,SYN_MINE_01,2025-12-19,7,BLAST_DELAY,55.47,blasting / excavators,0.0,0.0,8.908,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-5979.0,SIMULATED
SIM_2025-12-19_DRILL_DELAY,SYN_MINE_01,2025-12-19,7,DRILL_DELAY,16.08,drills,-0.1126,0.341,0.062,0.783,0.01,0.0,OBSERVED WEEK (IMD/ERA5),-1733.3,SIMULATED
SIM_2025-12-19_HAULAGE_DISRUPTION,SYN_MINE_01,2025-12-19,7,HAULAGE_DISRUPTION,6.08,dumpers / haul road,0.0043,0.507,0.077,-0.434,-3.78,0.0,OBSERVED WEEK (IMD/ERA5),-655.4,SIMULATED
SIM_2025-12-19_COMBINED_DISRUPTION,SYN_MINE_01,2025-12-19,7,COMBINED_DISRUPTION,55.47,site-wide,-0.5046,0.237,-0.037,1.637,-3.44,148.0,HEAVY_RAIN (IMD p95 7-day),-5979.0,SIMULATED
SIM_2026-01-02_NORMAL,SYN_MINE_01,2026-01-02,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-01-02_HEAVY_RAIN,SYN_MINE_01,2026-01-02,7,HEAVY_RAIN,13.61,site / dumpers,-0.1423,0.0,0.027,1.616,-0.82,148.0,HEAVY_RAIN (IMD p95 7-day),-1445.3,SIMULATED
SIM_2026-01-02_EQUIPMENT_DEGRADATION,SYN_MINE_01,2026-01-02,7,EQUIPMENT_DEGRADATION,16.36,"excavators, dumpers",-0.1476,0.0,0.023,-0.362,-2.66,0.0,OBSERVED WEEK (IMD/ERA5),-1737.8,SIMULATED
SIM_2026-01-02_BLAST_DELAY,SYN_MINE_01,2026-01-02,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-01-02_DRILL_DELAY,SYN_MINE_01,2026-01-02,7,DRILL_DELAY,-1.16,drills,-0.017,0.0,-0.113,0.693,-0.33,0.0,OBSERVED WEEK (IMD/ERA5),123.5,SIMULATED
SIM_2026-01-02_HAULAGE_DISRUPTION,SYN_MINE_01,2026-01-02,7,HAULAGE_DISRUPTION,9.63,dumpers / haul road,-0.0549,0.329,0.056,0.106,-4.02,0.0,OBSERVED WEEK (IMD/ERA5),-1022.4,SIMULATED
SIM_2026-01-02_COMBINED_DISRUPTION,SYN_MINE_01,2026-01-02,7,COMBINED_DISRUPTION,46.97,site-wide,-0.115,0.256,5.486,1.328,-4.53,148.0,HEAVY_RAIN (IMD p95 7-day),-4988.3,SIMULATED
SIM_2026-01-16_NORMAL,SYN_MINE_01,2026-01-16,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-01-16_HEAVY_RAIN,SYN_MINE_01,2026-01-16,7,HEAVY_RAIN,12.55,site / dumpers,-0.1184,0.0,-0.273,1.23,-0.45,148.0,HEAVY_RAIN (IMD p95 7-day),-1106.6,SIMULATED
SIM_2026-01-16_EQUIPMENT_DEGRADATION,SYN_MINE_01,2026-01-16,7,EQUIPMENT_DEGRADATION,9.11,"excavators, dumpers",-0.0903,0.0,-0.106,-0.165,-2.24,0.0,OBSERVED WEEK (IMD/ERA5),-802.9,SIMULATED
SIM_2026-01-16_BLAST_DELAY,SYN_MINE_01,2026-01-16,7,BLAST_DELAY,12.75,blasting / excavators,0.0,0.0,1.697,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1124.1,SIMULATED
SIM_2026-01-16_DRILL_DELAY,SYN_MINE_01,2026-01-16,7,DRILL_DELAY,-0.48,drills,-0.0011,0.0,-0.103,0.79,-0.04,0.0,OBSERVED WEEK (IMD/ERA5),42.2,SIMULATED
SIM_2026-01-16_HAULAGE_DISRUPTION,SYN_MINE_01,2026-01-16,7,HAULAGE_DISRUPTION,19.23,dumpers / haul road,-0.1714,0.168,-0.108,-0.493,-3.76,0.0,OBSERVED WEEK (IMD/ERA5),-1695.0,SIMULATED
SIM_2026-01-16_COMBINED_DISRUPTION,SYN_MINE_01,2026-01-16,7,COMBINED_DISRUPTION,28.04,site-wide,-0.1393,1.103,0.216,1.681,-3.13,148.0,HEAVY_RAIN (IMD p95 7-day),-2471.7,SIMULATED
SIM_2026-01-30_NORMAL,SYN_MINE_01,2026-01-30,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-01-30_HEAVY_RAIN,SYN_MINE_01,2026-01-30,7,HEAVY_RAIN,-59.21,site / dumpers,-0.0444,0.0,-6.058,1.915,-0.95,148.0,HEAVY_RAIN (IMD p95 7-day),3378.8,SIMULATED
SIM_2026-01-30_EQUIPMENT_DEGRADATION,SYN_MINE_01,2026-01-30,7,EQUIPMENT_DEGRADATION,-55.65,"excavators, dumpers",0.0097,0.0,-4.378,0.799,-1.93,0.0,OBSERVED WEEK (IMD/ERA5),3175.3,SIMULATED
SIM_2026-01-30_BLAST_DELAY,SYN_MINE_01,2026-01-30,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-01-30_DRILL_DELAY,SYN_MINE_01,2026-01-30,7,DRILL_DELAY,-90.99,drills,0.0802,0.0,-6.172,0.906,0.13,0.0,OBSERVED WEEK (IMD/ERA5),5192.5,SIMULATED
SIM_2026-01-30_HAULAGE_DISRUPTION,SYN_MINE_01,2026-01-30,7,HAULAGE_DISRUPTION,15.88,dumpers / haul road,-0.0706,0.032,-0.248,0.324,-3.33,0.0,OBSERVED WEEK (IMD/ERA5),-906.4,SIMULATED
SIM_2026-01-30_COMBINED_DISRUPTION,SYN_MINE_01,2026-01-30,7,COMBINED_DISRUPTION,-42.4,site-wide,-0.1203,0.414,-6.082,1.701,-3.77,148.0,HEAVY_RAIN (IMD p95 7-day),2419.4,SIMULATED
SIM_2026-02-13_NORMAL,SYN_MINE_01,2026-02-13,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-02-13_HEAVY_RAIN,SYN_MINE_01,2026-02-13,7,HEAVY_RAIN,4.76,site / dumpers,-0.0185,0.0,0.062,1.945,-1.39,148.0,HEAVY_RAIN (IMD p95 7-day),-503.0,SIMULATED
SIM_2026-02-13_EQUIPMENT_DEGRADATION,SYN_MINE_01,2026-02-13,7,EQUIPMENT_DEGRADATION,19.06,"excavators, dumpers",-0.1595,0.0,-0.037,0.026,-3.11,0.0,OBSERVED WEEK (IMD/ERA5),-2013.2,SIMULATED
SIM_2026-02-13_BLAST_DELAY,SYN_MINE_01,2026-02-13,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-02-13_DRILL_DELAY,SYN_MINE_01,2026-02-13,7,DRILL_DELAY,2.5,drills,0.0,0.0,0.066,0.763,0.16,0.0,OBSERVED WEEK (IMD/ERA5),-264.3,SIMULATED
SIM_2026-02-13_HAULAGE_DISRUPTION,SYN_MINE_01,2026-02-13,7,HAULAGE_DISRUPTION,8.63,dumpers / haul road,-0.0559,0.172,0.027,-0.362,-3.56,0.0,OBSERVED WEEK (IMD/ERA5),-911.2,SIMULATED
SIM_2026-02-13_COMBINED_DISRUPTION,SYN_MINE_01,2026-02-13,7,COMBINED_DISRUPTION,54.56,site-wide,-0.4472,0.219,0.915,1.626,-3.94,148.0,HEAVY_RAIN (IMD p95 7-day),-5762.8,SIMULATED
SIM_2026-02-27_NORMAL,SYN_MINE_01,2026-02-27,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2026-02-27_HEAVY_RAIN,SYN_MINE_01,2026-02-27,7,HEAVY_RAIN,-1.05,site / dumpers,0.0225,0.0,0.07,1.119,-0.79,148.0,HEAVY_RAIN (IMD p95 7-day),113.7,SIMULATED
SIM_2026-02-27_EQUIPMENT_DEGRADATION,SYN_MINE_01,2026-02-27,7,EQUIPMENT_DEGRADATION,20.4,"excavators, dumpers",-0.1742,0.0,0.127,-0.378,-2.12,0.0,OBSERVED WEEK (IMD/ERA5),-2220.0,SIMULATED
