borehole_id,target_id,scenario,depth_from_m,depth_to_m,interval_thickness_m,formation,host_lithology,weathering_zone,manganese_presence,mn_grade_pct,grade_category,confidence,evidence_level,provenance
SIM_T36_NEG_BH03,T36,NEGATIVE_DRILLING_RESULT,0.0,2.57,2.57,Sausar Group,weathered zone / laterite cover,True,False,0.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T36_NEG_BH03,T36,NEGATIVE_DRILLING_RESULT,2.57,99.2,96.63,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.47,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T36_AMB_BH01,T36,AMBIGUOUS_DRILLING_RESULT,0.0,2.23,2.23,Sausar Group,weathered zone / laterite cover,True,False,0.29,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH01,T36,AMBIGUOUS_DRILLING_RESULT,2.23,66.94,64.71,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH01,T36,AMBIGUOUS_DRILLING_RESULT,66.94,67.52,0.58,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,16.14,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH01,T36,AMBIGUOUS_DRILLING_RESULT,67.52,86.3,18.78,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.43,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH02,T36,AMBIGUOUS_DRILLING_RESULT,0.0,2.82,2.82,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH02,T36,AMBIGUOUS_DRILLING_RESULT,2.82,71.61,68.78,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.07,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH02,T36,AMBIGUOUS_DRILLING_RESULT,71.61,72.43,0.82,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,23.41,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH02,T36,AMBIGUOUS_DRILLING_RESULT,72.43,94.0,21.57,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.24,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH03,T36,AMBIGUOUS_DRILLING_RESULT,0.0,2.65,2.65,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH03,T36,AMBIGUOUS_DRILLING_RESULT,2.65,15.31,12.67,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.28,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH03,T36,AMBIGUOUS_DRILLING_RESULT,15.31,15.91,0.6,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,16.62,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T36_AMB_BH03,T36,AMBIGUOUS_DRILLING_RESULT,15.91,54.1,38.19,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.35,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_POS_BH01,T37,POSITIVE_DRILLING_INTERSECTION,0.0,2.75,2.75,Sausar Group,weathered zone / laterite cover,True,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH01,T37,POSITIVE_DRILLING_INTERSECTION,2.75,25.25,22.5,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.7,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH01,T37,POSITIVE_DRILLING_INTERSECTION,25.25,27.2,1.95,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,33.2,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T37_POS_BH01,T37,POSITIVE_DRILLING_INTERSECTION,27.2,29.09,1.89,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,29.42,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T37_POS_BH01,T37,POSITIVE_DRILLING_INTERSECTION,29.09,85.3,56.21,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH02,T37,POSITIVE_DRILLING_INTERSECTION,0.0,2.34,2.34,Sausar Group,weathered zone / laterite cover,True,False,1.27,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH02,T37,POSITIVE_DRILLING_INTERSECTION,2.34,22.29,19.95,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.59,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH02,T37,POSITIVE_DRILLING_INTERSECTION,22.29,23.97,1.68,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,26.59,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T37_POS_BH02,T37,POSITIVE_DRILLING_INTERSECTION,23.97,50.3,26.33,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,0.0,2.45,2.45,Sausar Group,weathered zone / laterite cover,True,False,0.13,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,2.45,36.83,34.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.29,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,36.83,38.65,1.83,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,37.68,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,38.65,54.48,15.82,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.81,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,54.48,55.98,1.5,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,39.35,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T37_POS_BH03,T37,POSITIVE_DRILLING_INTERSECTION,55.98,86.2,30.22,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH01,T37,NEGATIVE_DRILLING_RESULT,0.0,2.75,2.75,Sausar Group,weathered zone / laterite cover,True,False,0.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH01,T37,NEGATIVE_DRILLING_RESULT,2.75,79.8,77.05,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.34,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH02,T37,NEGATIVE_DRILLING_RESULT,0.0,2.87,2.87,Sausar Group,weathered zone / laterite cover,True,False,0.83,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH02,T37,NEGATIVE_DRILLING_RESULT,2.87,82.1,79.23,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.34,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH03,T37,NEGATIVE_DRILLING_RESULT,0.0,2.84,2.84,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_NEG_BH03,T37,NEGATIVE_DRILLING_RESULT,2.84,98.7,95.86,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.95,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T37_AMB_BH01,T37,AMBIGUOUS_DRILLING_RESULT,0.0,2.4,2.4,Sausar Group,weathered zone / laterite cover,True,False,0.17,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH01,T37,AMBIGUOUS_DRILLING_RESULT,2.4,53.12,50.72,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.21,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH01,T37,AMBIGUOUS_DRILLING_RESULT,53.12,53.48,0.36,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,False,9.63,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH01,T37,AMBIGUOUS_DRILLING_RESULT,53.48,95.9,42.42,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.23,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH02,T37,AMBIGUOUS_DRILLING_RESULT,0.0,2.99,2.99,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH02,T37,AMBIGUOUS_DRILLING_RESULT,2.99,58.27,55.28,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.87,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH02,T37,AMBIGUOUS_DRILLING_RESULT,58.27,58.88,0.61,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,27.22,LOW (25-35% Mn),LOW,3,SIMULATED
SIM_T37_AMB_BH02,T37,AMBIGUOUS_DRILLING_RESULT,58.88,81.8,22.92,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.62,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH03,T37,AMBIGUOUS_DRILLING_RESULT,0.0,2.21,2.21,Sausar Group,weathered zone / laterite cover,True,False,0.37,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH03,T37,AMBIGUOUS_DRILLING_RESULT,2.21,30.05,27.85,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.98,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH03,T37,AMBIGUOUS_DRILLING_RESULT,30.05,30.74,0.68,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,14.03,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T37_AMB_BH03,T37,AMBIGUOUS_DRILLING_RESULT,30.74,55.9,25.16,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.22,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_POS_BH01,T38,POSITIVE_DRILLING_INTERSECTION,0.0,2.63,2.63,Sausar Group,weathered zone / laterite cover,True,False,0.92,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH01,T38,POSITIVE_DRILLING_INTERSECTION,2.63,47.6,44.97,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.76,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH01,T38,POSITIVE_DRILLING_INTERSECTION,47.6,49.12,1.53,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,39.41,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T38_POS_BH01,T38,POSITIVE_DRILLING_INTERSECTION,49.12,74.8,25.68,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.9,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH02,T38,POSITIVE_DRILLING_INTERSECTION,0.0,2.68,2.68,Sausar Group,weathered zone / laterite cover,True,False,0.67,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH02,T38,POSITIVE_DRILLING_INTERSECTION,2.68,24.18,21.5,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.48,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH02,T38,POSITIVE_DRILLING_INTERSECTION,24.18,25.76,1.58,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,36.65,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T38_POS_BH02,T38,POSITIVE_DRILLING_INTERSECTION,25.76,93.3,67.54,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,0.0,2.75,2.75,Sausar Group,weathered zone / laterite cover,True,False,0.75,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,2.75,34.7,31.95,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,34.7,36.27,1.57,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,39.14,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,36.27,50.12,13.85,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.17,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,50.12,51.91,1.78,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,31.43,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T38_POS_BH03,T38,POSITIVE_DRILLING_INTERSECTION,51.91,99.3,47.39,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH01,T38,NEGATIVE_DRILLING_RESULT,0.0,2.69,2.69,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH01,T38,NEGATIVE_DRILLING_RESULT,2.69,66.7,64.01,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.49,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH02,T38,NEGATIVE_DRILLING_RESULT,0.0,2.79,2.79,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH02,T38,NEGATIVE_DRILLING_RESULT,2.79,84.2,81.41,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.62,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH03,T38,NEGATIVE_DRILLING_RESULT,0.0,2.78,2.78,Sausar Group,weathered zone / laterite cover,True,False,0.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_NEG_BH03,T38,NEGATIVE_DRILLING_RESULT,2.78,85.2,82.42,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.27,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T38_AMB_BH01,T38,AMBIGUOUS_DRILLING_RESULT,0.0,2.06,2.06,Sausar Group,weathered zone / laterite cover,True,False,0.65,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH01,T38,AMBIGUOUS_DRILLING_RESULT,2.06,18.68,16.61,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.26,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH01,T38,AMBIGUOUS_DRILLING_RESULT,18.68,19.09,0.41,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,21.91,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH01,T38,AMBIGUOUS_DRILLING_RESULT,19.09,93.6,74.51,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.23,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH02,T38,AMBIGUOUS_DRILLING_RESULT,0.0,2.39,2.39,Sausar Group,weathered zone / laterite cover,True,False,0.45,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH02,T38,AMBIGUOUS_DRILLING_RESULT,2.39,25.07,22.68,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.2,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH02,T38,AMBIGUOUS_DRILLING_RESULT,25.07,25.68,0.6,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,17.49,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH02,T38,AMBIGUOUS_DRILLING_RESULT,25.68,58.0,32.32,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH03,T38,AMBIGUOUS_DRILLING_RESULT,0.0,2.28,2.28,Sausar Group,weathered zone / laterite cover,True,False,0.19,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH03,T38,AMBIGUOUS_DRILLING_RESULT,2.28,45.86,43.58,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.46,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH03,T38,AMBIGUOUS_DRILLING_RESULT,45.86,46.19,0.33,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,12.0,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T38_AMB_BH03,T38,AMBIGUOUS_DRILLING_RESULT,46.19,87.0,40.81,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.4,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,2.22,39.99,37.77,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.4,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,39.99,41.73,1.74,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,23.34,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,41.73,63.37,21.64,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.86,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,63.37,65.13,1.76,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,28.65,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T39_POS_BH01,T39,POSITIVE_DRILLING_INTERSECTION,65.13,78.7,13.57,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.29,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,0.0,2.34,2.34,Sausar Group,weathered zone / laterite cover,True,False,0.26,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,2.34,43.87,41.53,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,43.87,45.4,1.53,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,26.51,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,45.4,68.95,23.55,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.77,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,68.95,70.47,1.52,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,32.03,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T39_POS_BH02,T39,POSITIVE_DRILLING_INTERSECTION,70.47,82.3,11.83,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.35,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH03,T39,POSITIVE_DRILLING_INTERSECTION,0.0,2.54,2.54,Sausar Group,weathered zone / laterite cover,True,False,0.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH03,T39,POSITIVE_DRILLING_INTERSECTION,2.54,46.29,43.75,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.16,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_POS_BH03,T39,POSITIVE_DRILLING_INTERSECTION,46.29,48.13,1.83,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,30.69,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T39_POS_BH03,T39,POSITIVE_DRILLING_INTERSECTION,48.13,64.1,15.97,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,2.09,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH01,T39,NEGATIVE_DRILLING_RESULT,0.0,2.08,2.08,Sausar Group,weathered zone / laterite cover,True,False,0.78,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH01,T39,NEGATIVE_DRILLING_RESULT,2.08,51.0,48.92,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.14,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH02,T39,NEGATIVE_DRILLING_RESULT,0.0,2.96,2.96,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH02,T39,NEGATIVE_DRILLING_RESULT,2.96,75.6,72.64,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH03,T39,NEGATIVE_DRILLING_RESULT,0.0,2.21,2.21,Sausar Group,weathered zone / laterite cover,True,False,0.16,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_NEG_BH03,T39,NEGATIVE_DRILLING_RESULT,2.21,81.6,79.39,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.41,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T39_AMB_BH01,T39,AMBIGUOUS_DRILLING_RESULT,0.0,2.92,2.92,Sausar Group,weathered zone / laterite cover,True,False,0.24,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH01,T39,AMBIGUOUS_DRILLING_RESULT,2.92,32.7,29.78,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.3,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH01,T39,AMBIGUOUS_DRILLING_RESULT,32.7,33.09,0.39,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,19.81,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH01,T39,AMBIGUOUS_DRILLING_RESULT,33.09,56.9,23.81,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH02,T39,AMBIGUOUS_DRILLING_RESULT,0.0,2.28,2.28,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH02,T39,AMBIGUOUS_DRILLING_RESULT,2.28,20.17,17.9,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.35,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH02,T39,AMBIGUOUS_DRILLING_RESULT,20.17,20.59,0.42,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,13.16,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH02,T39,AMBIGUOUS_DRILLING_RESULT,20.59,79.9,59.31,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.31,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH03,T39,AMBIGUOUS_DRILLING_RESULT,0.0,2.65,2.65,Sausar Group,weathered zone / laterite cover,True,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH03,T39,AMBIGUOUS_DRILLING_RESULT,2.65,16.07,13.41,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.76,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH03,T39,AMBIGUOUS_DRILLING_RESULT,16.07,16.5,0.43,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,15.93,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T39_AMB_BH03,T39,AMBIGUOUS_DRILLING_RESULT,16.5,56.0,39.5,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.63,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T40_POS_BH01,T40,POSITIVE_DRILLING_INTERSECTION,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.36,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH01,T40,POSITIVE_DRILLING_INTERSECTION,2.22,28.05,25.83,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.26,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH01,T40,POSITIVE_DRILLING_INTERSECTION,28.05,29.71,1.66,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,27.74,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T40_POS_BH01,T40,POSITIVE_DRILLING_INTERSECTION,29.71,85.0,55.29,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH02,T40,POSITIVE_DRILLING_INTERSECTION,0.0,2.67,2.67,Sausar Group,weathered zone / laterite cover,True,False,0.19,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH02,T40,POSITIVE_DRILLING_INTERSECTION,2.67,25.03,22.36,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH02,T40,POSITIVE_DRILLING_INTERSECTION,25.03,26.91,1.88,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,27.95,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T40_POS_BH02,T40,POSITIVE_DRILLING_INTERSECTION,26.91,28.55,1.63,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,44.0,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T40_POS_BH02,T40,POSITIVE_DRILLING_INTERSECTION,28.55,58.2,29.65,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.55,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH03,T40,POSITIVE_DRILLING_INTERSECTION,0.0,2.14,2.14,Sausar Group,weathered zone / laterite cover,True,False,0.45,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH03,T40,POSITIVE_DRILLING_INTERSECTION,2.14,19.6,17.46,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T40_POS_BH03,T40,POSITIVE_DRILLING_INTERSECTION,19.6,21.13,1.53,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,30.11,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T40_POS_BH03,T40,POSITIVE_DRILLING_INTERSECTION,21.13,43.61,22.48,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
