sample_id,target_id,scenario,borehole_id,depth_from_m,depth_to_m,sample_type,mn_pct,fe_pct,sio2_pct,sample_quality,provenance
SIM_T33_AMB_BH03_012,T33,AMBIGUOUS_DRILLING_RESULT,SIM_T33_AMB_BH03,20.95,90.9,drill core (simulated),0.35,3.35,47.85,SIMULATED_ASSAY,SIMULATED
SIM_T34_SS01,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),33.2,4.98,41.22,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS02,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.22,2.99,50.74,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS03,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.57,5.02,50.88,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS04,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),7.57,7.08,52.55,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS05,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.46,6.08,51.17,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS06,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),21.97,4.12,42.46,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS07,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),16.92,5.71,51.23,SIMULATED_SCREENING,SIMULATED
SIM_T34_SS08,T34,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.54,5.63,52.81,SIMULATED_SCREENING,SIMULATED
SIM_T34_POS_BH01_001,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,0.0,2.32,drill core (simulated),0.38,4.7,62.06,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH01_002,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,2.32,27.7,drill core (simulated),0.13,3.36,70.31,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH01_003,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,27.7,29.62,drill core (simulated),38.04,5.73,13.69,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH01_004,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,29.62,30.68,drill core (simulated),0.53,5.11,67.55,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH01_005,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,30.68,32.22,drill core (simulated),34.03,6.99,17.56,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH01_006,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH01,32.22,88.5,drill core (simulated),0.88,4.08,68.38,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH02_007,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH02,0.0,2.08,drill core (simulated),0.39,5.21,55.79,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH02_008,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH02,2.08,33.87,drill core (simulated),0.31,4.12,49.54,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH02_009,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH02,33.87,35.5,drill core (simulated),31.28,4.02,21.42,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH02_010,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH02,35.5,77.0,drill core (simulated),0.5,6.85,60.0,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_011,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,0.0,2.02,drill core (simulated),0.73,7.34,64.9,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_012,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,2.02,24.35,drill core (simulated),0.28,6.12,49.21,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_013,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,24.35,26.34,drill core (simulated),28.71,6.92,21.37,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_014,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,26.34,36.65,drill core (simulated),0.66,5.2,59.29,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_015,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,36.65,38.36,drill core (simulated),34.95,6.81,17.29,SIMULATED_ASSAY,SIMULATED
SIM_T34_POS_BH03_016,T34,POSITIVE_DRILLING_INTERSECTION,SIM_T34_POS_BH03,38.36,60.1,drill core (simulated),0.45,4.8,48.24,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH01_001,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH01,0.0,2.52,drill core (simulated),0.09,6.5,64.61,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH01_002,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH01,2.52,96.3,drill core (simulated),0.5,5.83,59.29,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH02_003,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH02,0.0,2.73,drill core (simulated),0.26,5.49,61.26,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH02_004,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH02,2.73,56.9,drill core (simulated),0.3,5.95,51.49,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH03_005,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH03,0.0,2.35,drill core (simulated),0.4,8.72,61.7,SIMULATED_ASSAY,SIMULATED
SIM_T34_NEG_BH03_006,T34,NEGATIVE_DRILLING_RESULT,SIM_T34_NEG_BH03,2.35,86.6,drill core (simulated),0.27,3.21,65.34,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH01_001,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH01,0.0,2.4,drill core (simulated),0.35,7.67,57.9,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH01_002,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH01,2.4,11.14,drill core (simulated),0.74,7.01,50.75,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH01_003,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH01,11.14,11.74,drill core (simulated),18.73,7.07,29.2,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH01_004,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH01,11.74,58.4,drill core (simulated),0.62,4.83,53.05,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH02_005,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH02,0.0,2.31,drill core (simulated),0.3,2.72,66.16,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH02_006,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH02,2.31,24.49,drill core (simulated),0.78,3.97,63.16,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH02_007,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH02,24.49,25.04,drill core (simulated),12.84,4.06,34.67,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH02_008,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH02,25.04,51.6,drill core (simulated),0.25,3.43,61.9,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH03_009,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH03,0.0,2.73,drill core (simulated),0.36,5.59,61.81,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH03_010,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH03,2.73,52.0,drill core (simulated),0.36,5.52,64.58,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH03_011,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH03,52.0,52.68,drill core (simulated),11.84,3.39,35.47,SIMULATED_ASSAY,SIMULATED
SIM_T34_AMB_BH03_012,T34,AMBIGUOUS_DRILLING_RESULT,SIM_T34_AMB_BH03,52.68,70.0,drill core (simulated),0.4,7.38,54.55,SIMULATED_ASSAY,SIMULATED
SIM_T35_SS01,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.84,3.64,44.17,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS02,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.99,4.18,48.03,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS03,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.38,4.88,52.57,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS04,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.73,4.18,52.55,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS05,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.01,7.2,51.12,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS06,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.53,5.5,56.21,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS07,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.36,3.54,56.98,SIMULATED_SCREENING,SIMULATED
SIM_T35_SS08,T35,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),10.31,5.79,53.58,SIMULATED_SCREENING,SIMULATED
SIM_T35_POS_BH01_001,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH01,0.0,2.7,drill core (simulated),0.46,3.77,60.98,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH01_002,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH01,2.7,51.98,drill core (simulated),0.75,5.11,51.26,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH01_003,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH01,51.98,53.73,drill core (simulated),28.46,6.0,23.06,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH01_004,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH01,53.73,72.4,drill core (simulated),0.38,3.07,51.97,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH02_005,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH02,0.0,2.33,drill core (simulated),0.62,2.97,61.46,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH02_006,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH02,2.33,77.12,drill core (simulated),0.29,4.85,60.71,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH02_007,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH02,77.12,78.79,drill core (simulated),33.32,5.75,18.41,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH02_008,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH02,78.79,92.8,drill core (simulated),0.34,5.62,59.39,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_009,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,0.0,2.32,drill core (simulated),0.28,6.97,54.84,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_010,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,2.32,46.77,drill core (simulated),0.36,3.89,61.44,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_011,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,46.77,48.31,drill core (simulated),33.24,3.67,18.63,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_012,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,48.31,53.37,drill core (simulated),0.45,5.05,58.78,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_013,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,53.37,54.95,drill core (simulated),34.63,4.23,18.36,SIMULATED_ASSAY,SIMULATED
SIM_T35_POS_BH03_014,T35,POSITIVE_DRILLING_INTERSECTION,SIM_T35_POS_BH03,54.95,65.4,drill core (simulated),0.34,5.69,60.89,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH01_001,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH01,0.0,2.81,drill core (simulated),0.36,6.09,56.92,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH01_002,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH01,2.81,64.0,drill core (simulated),0.59,4.02,62.57,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH02_003,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH02,0.0,2.61,drill core (simulated),0.38,4.34,54.92,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH02_004,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH02,2.61,94.4,drill core (simulated),0.68,5.47,61.4,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH03_005,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH03,0.0,2.86,drill core (simulated),0.44,4.09,53.16,SIMULATED_ASSAY,SIMULATED
SIM_T35_NEG_BH03_006,T35,NEGATIVE_DRILLING_RESULT,SIM_T35_NEG_BH03,2.86,97.3,drill core (simulated),0.51,8.02,43.39,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH01_001,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH01,0.0,2.82,drill core (simulated),1.31,6.91,67.8,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH01_002,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH01,2.82,28.4,drill core (simulated),0.4,2.67,57.42,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH01_003,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH01,28.4,29.23,drill core (simulated),25.35,5.95,25.39,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH01_004,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH01,29.23,91.7,drill core (simulated),0.21,6.42,47.07,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH02_005,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH02,0.0,2.8,drill core (simulated),0.14,5.14,70.5,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH02_006,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH02,2.8,31.49,drill core (simulated),0.26,4.23,63.24,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH02_007,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH02,31.49,32.05,drill core (simulated),18.18,5.15,30.45,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH02_008,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH02,32.05,82.5,drill core (simulated),0.31,5.68,52.14,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH03_009,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH03,0.0,2.62,drill core (simulated),0.4,4.68,53.29,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH03_010,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH03,2.62,11.76,drill core (simulated),0.47,5.67,67.39,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH03_011,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH03,11.76,12.35,drill core (simulated),26.35,4.89,23.69,SIMULATED_ASSAY,SIMULATED
SIM_T35_AMB_BH03_012,T35,AMBIGUOUS_DRILLING_RESULT,SIM_T35_AMB_BH03,12.35,63.0,drill core (simulated),0.34,4.42,60.9,SIMULATED_ASSAY,SIMULATED
SIM_T36_SS01,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.69,6.39,49.55,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS02,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),18.71,5.22,49.88,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS03,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.59,3.0,53.12,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS04,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.55,5.95,52.58,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS05,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.44,3.9,54.61,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS06,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.49,6.12,49.84,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS07,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),21.46,5.51,46.13,SIMULATED_SCREENING,SIMULATED
SIM_T36_SS08,T36,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.16,5.28,55.56,SIMULATED_SCREENING,SIMULATED
SIM_T36_POS_BH01_001,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,0.0,2.01,drill core (simulated),0.24,3.52,57.47,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH01_002,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,2.01,13.82,drill core (simulated),0.81,6.06,59.58,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH01_003,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,13.82,15.82,drill core (simulated),40.46,7.09,13.93,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH01_004,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,15.82,27.77,drill core (simulated),0.22,4.24,64.39,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH01_005,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,27.77,29.3,drill core (simulated),27.26,5.58,23.52,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH01_006,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH01,29.3,75.8,drill core (simulated),0.48,3.33,54.6,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_007,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,0.0,2.69,drill core (simulated),0.31,5.31,67.01,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_008,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,2.69,19.45,drill core (simulated),0.18,3.07,70.26,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_009,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,19.45,21.32,drill core (simulated),31.93,6.14,19.28,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_010,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,21.32,22.15,drill core (simulated),0.46,6.92,58.51,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_011,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,22.15,24.04,drill core (simulated),31.08,5.0,19.87,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH02_012,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH02,24.04,72.8,drill core (simulated),0.16,5.69,70.32,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_013,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,0.0,2.55,drill core (simulated),0.33,4.52,57.78,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_014,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,2.55,13.26,drill core (simulated),0.22,4.08,56.07,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_015,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,13.26,15.12,drill core (simulated),37.37,3.02,13.29,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_016,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,15.12,26.75,drill core (simulated),0.4,4.19,60.43,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_017,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,26.75,28.32,drill core (simulated),27.4,5.34,23.07,SIMULATED_ASSAY,SIMULATED
SIM_T36_POS_BH03_018,T36,POSITIVE_DRILLING_INTERSECTION,SIM_T36_POS_BH03,28.32,63.8,drill core (simulated),0.86,8.71,57.68,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH01_001,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH01,0.0,2.78,drill core (simulated),1.14,6.28,59.82,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH01_002,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH01,2.78,66.8,drill core (simulated),0.26,7.23,63.69,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH02_003,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH02,0.0,2.83,drill core (simulated),0.35,3.45,66.15,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH02_004,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH02,2.83,89.5,drill core (simulated),0.34,4.26,57.22,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH03_005,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH03,0.0,2.57,drill core (simulated),0.39,3.4,53.7,SIMULATED_ASSAY,SIMULATED
SIM_T36_NEG_BH03_006,T36,NEGATIVE_DRILLING_RESULT,SIM_T36_NEG_BH03,2.57,99.2,drill core (simulated),0.47,2.21,51.93,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH01_001,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH01,0.0,2.23,drill core (simulated),0.29,3.87,44.54,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH01_002,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH01,2.23,66.94,drill core (simulated),0.27,4.79,56.78,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH01_003,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH01,66.94,67.52,drill core (simulated),16.14,6.81,32.1,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH01_004,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH01,67.52,86.3,drill core (simulated),0.43,6.24,60.41,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH02_005,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH02,0.0,2.82,drill core (simulated),0.33,4.8,56.03,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH02_006,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH02,2.82,71.61,drill core (simulated),0.07,6.56,58.11,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH02_007,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH02,71.61,72.43,drill core (simulated),23.41,7.22,26.16,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH02_008,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH02,72.43,94.0,drill core (simulated),0.24,3.22,54.57,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH03_009,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH03,0.0,2.65,drill core (simulated),0.44,7.6,63.28,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH03_010,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH03,2.65,15.31,drill core (simulated),0.28,4.5,61.0,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH03_011,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH03,15.31,15.91,drill core (simulated),16.62,5.32,31.92,SIMULATED_ASSAY,SIMULATED
SIM_T36_AMB_BH03_012,T36,AMBIGUOUS_DRILLING_RESULT,SIM_T36_AMB_BH03,15.91,54.1,drill core (simulated),0.35,5.05,66.82,SIMULATED_ASSAY,SIMULATED
SIM_T37_SS01,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.68,5.76,56.66,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS02,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.19,5.35,51.52,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS03,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),18.52,5.73,36.61,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS04,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.79,5.62,48.71,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS05,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.19,5.9,49.69,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS06,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),25.43,6.35,41.73,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS07,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.0,1.58,48.9,SIMULATED_SCREENING,SIMULATED
SIM_T37_SS08,T37,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.34,5.27,54.07,SIMULATED_SCREENING,SIMULATED
SIM_T37_POS_BH01_001,T37,POSITIVE_DRILLING_INTERSECTION,SIM_T37_POS_BH01,0.0,2.75,drill core (simulated),0.61,4.5,65.0,SIMULATED_ASSAY,SIMULATED
SIM_T37_POS_BH01_002,T37,POSITIVE_DRILLING_INTERSECTION,SIM_T37_POS_BH01,2.75,25.25,drill core (simulated),0.7,3.18,49.67,SIMULATED_ASSAY,SIMULATED
SIM_T37_POS_BH01_003,T37,POSITIVE_DRILLING_INTERSECTION,SIM_T37_POS_BH01,25.25,27.2,drill core (simulated),33.2,5.1,19.36,SIMULATED_ASSAY,SIMULATED
SIM_T37_POS_BH01_004,T37,POSITIVE_DRILLING_INTERSECTION,SIM_T37_POS_BH01,27.2,29.09,drill core (simulated),29.42,6.86,21.31,SIMULATED_ASSAY,SIMULATED
